patient,metric,strategy,delta,rep
P1,score_Estrogen_response,random,0.339516505283015,70.0
P1,score_Proliferation,random,0.0117393918092298,70.0
P1,score_T_cell_activity,random,0.0018686716046678012,70.0
P1,score_Myeloid_inflammation,random,-0.1636286883203209,70.0
P1,tumour_immune_contact,random,-0.09186746987951808,70.0
P1,frac_Tumour,random,0.12048192771084339,71.0
P1,frac_Immune,random,0.028614457831325303,71.0
P1,score_Estrogen_response,random,0.3216991499980004,71.0
P1,score_Proliferation,random,-0.003423054718827629,71.0
P1,score_T_cell_activity,random,-0.0017269527403465713,71.0
P1,score_Myeloid_inflammation,random,-0.13142587725194924,71.0
P1,tumour_immune_contact,random,-0.07680722891566266,71.0
P1,frac_Tumour,random,0.11746987951807229,72.0
P1,frac_Immune,random,0.01957831325301205,72.0
P1,score_Estrogen_response,random,0.33047144817315943,72.0
P1,score_Proliferation,random,0.008964538652108263,72.0
P1,score_T_cell_activity,random,-0.006835558790638744,72.0
P1,score_Myeloid_inflammation,random,-0.14314781874717478,72.0
P1,tumour_immune_contact,random,-0.0783132530120482,72.0
P1,frac_Tumour,random,0.12951807228915663,73.0
P1,frac_Immune,random,0.010542168674698794,73.0
P1,score_Estrogen_response,random,0.33333924765840817,73.0
P1,score_Proliferation,random,0.009547938914368687,73.0
P1,score_T_cell_activity,random,-0.005588906156729501,73.0
P1,score_Myeloid_inflammation,random,-0.15370757778878874,73.0
P1,tumour_immune_contact,random,-0.10843373493975905,73.0
P1,frac_Tumour,random,0.13855421686746988,74.0
P1,frac_Immune,random,0.01957831325301205,74.0
P1,score_Estrogen_response,random,0.31936020974211543,74.0
P1,score_Proliferation,random,-0.023081933572185385,74.0
P1,score_T_cell_activity,random,-0.0050402561387264105,74.0
P1,score_Myeloid_inflammation,random,-0.1592577423152743,74.0
P1,tumour_immune_contact,random,-0.08584337349397592,74.0
P1,frac_Tumour,random,0.14006024096385544,75.0
P1,frac_Immune,random,0.006024096385542167,75.0
P1,score_Estrogen_response,random,0.32725575102435245,75.0
P1,score_Proliferation,random,0.004382704102954649,75.0
P1,score_T_cell_activity,random,-0.004603420137760629,75.0
P1,score_Myeloid_inflammation,random,-0.1625480276460765,75.0
P1,tumour_immune_contact,random,-0.09789156626506025,75.0
P1,frac_Tumour,random,0.13855421686746988,76.0
P1,frac_Immune,random,0.012048192771084341,76.0
P1,score_Estrogen_response,random,0.3092666212305979,76.0
P1,score_Proliferation,random,0.0013800619758166967,76.0
P1,score_T_cell_activity,random,0.0014176038631114616,76.0
P1,score_Myeloid_inflammation,random,-0.13435617223484583,76.0
P1,tumour_immune_contact,random,-0.08734939759036145,76.0
P1,frac_Tumour,random,0.12951807228915663,77.0
P1,frac_Immune,random,0.006024096385542167,77.0
P1,score_Estrogen_response,random,0.3166484506615328,77.0
P1,score_Proliferation,random,0.008365064522337196,77.0
P1,score_T_cell_activity,random,-0.004348214768142585,77.0
P1,score_Myeloid_inflammation,random,-0.14572381039178375,77.0
P1,tumour_immune_contact,random,-0.10542168674698796,77.0
P1,frac_Tumour,random,0.12349397590361445,78.0
P1,frac_Immune,random,0.015060240963855422,78.0
P1,score_Estrogen_response,random,0.3302895952317446,78.0
P1,score_Proliferation,random,-0.009033881352409463,78.0
P1,score_T_cell_activity,random,-0.004158332973838332,78.0
P1,score_Myeloid_inflammation,random,-0.15130664435341926,78.0
P1,tumour_immune_contact,random,-0.09789156626506025,78.0
P1,frac_Tumour,random,0.14006024096385544,79.0
P1,frac_Immune,random,0.004518072289156634,79.0
P1,score_Estrogen_response,random,0.30040190570528547,79.0
P1,score_Proliferation,random,-0.008203469435810878,79.0
P1,score_T_cell_activity,random,-0.0026154628746121746,79.0
P1,score_Myeloid_inflammation,random,-0.1366655866886375,79.0
P1,tumour_immune_contact,random,-0.10843373493975905,79.0
P1,frac_Tumour,random,0.10542168674698794,80.0
P1,frac_Immune,random,0.013554216867469888,80.0
P1,score_Estrogen_response,random,0.3164717347805285,80.0
P1,score_Proliferation,random,-0.0008515392022958417,80.0
P1,score_T_cell_activity,random,-0.014729129992335678,80.0
P1,score_Myeloid_inflammation,random,-0.13919075702883973,80.0
P1,tumour_immune_contact,random,-0.10240963855421688,80.0
P1,frac_Tumour,random,0.14608433734939757,81.0
P1,frac_Immune,random,0.01957831325301205,81.0
P1,score_Estrogen_response,random,0.32987909181489206,81.0
P1,score_Proliferation,random,0.0014291382976925064,81.0
P1,score_T_cell_activity,random,-0.0027649253171730236,81.0
P1,score_Myeloid_inflammation,random,-0.1753122252331885,81.0
P1,tumour_immune_contact,random,-0.0993975903614458,81.0
P1,frac_Tumour,random,0.12951807228915663,82.0
P1,frac_Immune,random,0.01656626506024097,82.0
P1,score_Estrogen_response,random,0.32617439533551174,82.0
P1,score_Proliferation,random,-0.01268251008013368,82.0
P1,score_T_cell_activity,random,-0.0030494115948677064,82.0
P1,score_Myeloid_inflammation,random,-0.13220629447127508,82.0
P1,tumour_immune_contact,random,-0.10090361445783133,82.0
P1,frac_Tumour,random,0.12048192771084339,83.0
P1,frac_Immune,random,0.01957831325301205,83.0
P1,score_Estrogen_response,random,0.3159314742955198,83.0
P1,score_Proliferation,random,-0.009584579021388958,83.0
P1,score_T_cell_activity,random,-0.002772696414865163,83.0
P1,score_Myeloid_inflammation,random,-0.142751001581353,83.0
P1,tumour_immune_contact,random,-0.0963855421686747,83.0
P1,frac_Tumour,random,0.11897590361445783,84.0
P1,frac_Immune,random,0.009036144578313261,84.0
P1,score_Estrogen_response,random,0.3224224195717018,84.0
P1,score_Proliferation,random,0.0016110602483660201,84.0
P1,score_T_cell_activity,random,-0.0038737280510036816,84.0
P1,score_Myeloid_inflammation,random,-0.14787554647848308,84.0
P1,tumour_immune_contact,random,-0.1069277108433735,84.0
P1,frac_Tumour,random,0.14457831325301207,85.0
P1,frac_Immune,random,0.018072289156626502,85.0
P1,score_Estrogen_response,random,0.33078473965181865,85.0
P1,score_Proliferation,random,-0.0030000820930962705,85.0
P1,score_T_cell_activity,random,-0.008516112274314506,85.0
P1,score_Myeloid_inflammation,random,-0.1563291379354565,85.0
P1,tumour_immune_contact,random,-0.08433734939759037,85.0
P1,frac_Tumour,random,0.14457831325301207,86.0
P1,frac_Immune,random,0.004518072289156634,86.0
P1,score_Estrogen_response,random,0.3165941316506746,86.0
P1,score_Proliferation,random,0.00367191839748372,86.0
P1,score_T_cell_activity,random,-0.0046709899580382915,86.0
P1,score_Myeloid_inflammation,random,-0.15184775053446004,86.0
P1,tumour_immune_contact,random,-0.09337349397590362,86.0
P1,frac_Tumour,random,0.12951807228915663,87.0
P1,frac_Immune,random,0.024096385542168676,87.0
P1,score_Estrogen_response,random,0.30728709166704526,87.0
P1,score_Proliferation,random,0.006222324312386481,87.0
P1,score_T_cell_activity,random,-0.0003852510373276389,87.0
P1,score_Myeloid_inflammation,random,-0.14927544937597834,87.0
P1,tumour_immune_contact,random,-0.09337349397590362,87.0
P1,frac_Tumour,random,0.11897590361445783,88.0
P1,frac_Immune,random,0.012048192771084341,88.0
P1,score_Estrogen_response,random,0.33602550208566984,88.0
P1,score_Proliferation,random,0.01326151205979642,88.0
P1,score_T_cell_activity,random,-0.007415625953231468,88.0
P1,score_Myeloid_inflammation,random,-0.16104438386972922,88.0
P1,tumour_immune_contact,random,-0.12048192771084339,88.0
P1,frac_Tumour,random,0.10542168674698794,89.0
P1,frac_Immune,random,0.018072289156626502,89.0
P1,score_Estrogen_response,random,0.3094981895470975,89.0
P1,score_Proliferation,random,-0.0058610862759871365,89.0
P1,score_T_cell_activity,random,-0.00110219325460344,89.0
P1,score_Myeloid_inflammation,random,-0.12718590274589947,89.0
P1,tumour_immune_contact,random,-0.0993975903614458,89.0
P1,frac_Tumour,random,0.15210843373493976,90.0
P1,frac_Immune,random,0.015060240963855422,90.0
P1,score_Estrogen_response,random,0.3347134495001207,90.0
P1,score_Proliferation,random,-0.009688574539181424,90.0
P1,score_T_cell_activity,random,-0.004382195378762172,90.0
P1,score_Myeloid_inflammation,random,-0.16508975579317314,90.0
P1,tumour_immune_contact,random,-0.10090361445783133,90.0
P1,frac_Tumour,random,0.11897590361445783,91.0
P1,frac_Immune,random,0.025602409638554223,91.0
P1,score_Estrogen_response,random,0.33122452047968465,91.0
P1,score_Proliferation,random,-0.0005735334850692354,91.0
P1,score_T_cell_activity,random,-0.00580617721480538,91.0
P1,score_Myeloid_inflammation,random,-0.14130053383706973,91.0
P1,tumour_immune_contact,random,-0.09036144578313254,91.0
P1,frac_Tumour,random,0.088855421686747,92.0
P1,frac_Immune,random,0.015060240963855422,92.0
P1,score_Estrogen_response,random,0.29531149568081916,92.0
P1,score_Proliferation,random,-0.00594467234556426,92.0
P1,score_T_cell_activity,random,-0.003878081375456238,92.0
P1,score_Myeloid_inflammation,random,-0.11247531701206338,92.0
P1,tumour_immune_contact,random,-0.10542168674698796,92.0
P1,frac_Tumour,random,0.12048192771084339,93.0
P1,frac_Immune,random,0.027108433734939756,93.0
P1,score_Estrogen_response,random,0.3167041923176216,93.0
P1,score_Proliferation,random,-0.008144908061404532,93.0
P1,score_T_cell_activity,random,0.0036746267278989146,93.0
P1,score_Myeloid_inflammation,random,-0.13453325963736742,93.0
P1,tumour_immune_contact,random,-0.08283132530120482,93.0
P1,frac_Tumour,random,0.13704819277108432,94.0
P1,frac_Immune,random,0.012048192771084341,94.0
P1,score_Estrogen_response,random,0.32867274029470017,94.0
P1,score_Proliferation,random,-0.0063856376228744,94.0
P1,score_T_cell_activity,random,-0.010257186043813047,94.0
P1,score_Myeloid_inflammation,random,-0.15057106768937883,94.0
P1,tumour_immune_contact,random,-0.0963855421686747,94.0
P1,frac_Tumour,random,0.10993975903614457,95.0
P1,frac_Immune,random,0.010542168674698794,95.0
P1,score_Estrogen_response,random,0.3015583467105768,95.0
P1,score_Proliferation,random,-0.005641829722622813,95.0
P1,score_T_cell_activity,random,-0.0021011475487406474,95.0
P1,score_Myeloid_inflammation,random,-0.12521558587271045,95.0
P1,tumour_immune_contact,random,-0.10391566265060243,95.0
P1,frac_Tumour,random,0.11897590361445783,96.0
P1,frac_Immune,random,0.01656626506024097,96.0
P1,score_Estrogen_response,random,0.320105303338341,96.0
P1,score_Proliferation,random,-0.009169406393956117,96.0
P1,score_T_cell_activity,random,5.392738434684217e-05,96.0
P1,score_Myeloid_inflammation,random,-0.15065277235737423,96.0
P1,tumour_immune_contact,random,-0.1069277108433735,96.0
P1,frac_Tumour,random,0.14006024096385544,97.0
P1,frac_Immune,random,0.015060240963855422,97.0
P1,score_Estrogen_response,random,0.31501596098420126,97.0
P1,score_Proliferation,random,-0.0018345665826520357,97.0
P1,score_T_cell_activity,random,-0.0033700061085592792,97.0
P1,score_Myeloid_inflammation,random,-0.14639498611205756,97.0
P1,tumour_immune_contact,random,-0.08584337349397592,97.0
P1,frac_Tumour,random,0.13403614457831325,98.0
P1,frac_Immune,random,-0.00301204819277108,98.0
P1,score_Estrogen_response,random,0.31124576067782805,98.0
P1,score_Proliferation,random,0.007024441174698099,98.0
P1,score_T_cell_activity,random,-0.010661347927278783,98.0
P1,score_Myeloid_inflammation,random,-0.15188351083617405,98.0
P1,tumour_immune_contact,random,-0.11295180722891568,98.0
P1,frac_Tumour,random,0.11295180722891567,99.0
P1,frac_Immune,random,0.01957831325301205,99.0
P1,score_Estrogen_response,random,0.32566856692571233,99.0
P1,score_Proliferation,random,-0.008121591391917631,99.0
P1,score_T_cell_activity,random,-0.01243818872143705,99.0
P1,score_Myeloid_inflammation,random,-0.15276004875417556,99.0
P1,tumour_immune_contact,random,-0.09789156626506025,99.0
P1,frac_Tumour,random,0.11596385542168676,100.0
P1,frac_Immune,random,0.03313253012048193,100.0
P1,score_Estrogen_response,random,0.32081639873797174,100.0
P1,score_Proliferation,random,0.0004287068225097626,100.0
P1,score_T_cell_activity,random,-0.0096270997999423,100.0
P1,score_Myeloid_inflammation,random,-0.12140583138115707,100.0
P1,tumour_immune_contact,random,-0.08584337349397592,100.0
P1,frac_Tumour,random,0.10391566265060241,101.0
P1,frac_Immune,random,0.027108433734939756,101.0
P1,score_Estrogen_response,random,0.30387544444735837,101.0
P1,score_Proliferation,random,-0.013769547955690587,101.0
P1,score_T_cell_activity,random,-0.0017793978705822706,101.0
P1,score_Myeloid_inflammation,random,-0.12418988418686819,101.0
P1,tumour_immune_contact,random,-0.07981927710843376,101.0
P1,frac_Tumour,random,0.12198795180722892,102.0
P1,frac_Immune,random,0.01957831325301205,102.0
P1,score_Estrogen_response,random,0.324851371911983,102.0
P1,score_Proliferation,random,-0.01055662640321409,102.0
P1,score_T_cell_activity,random,-0.003626187821887581,102.0
P1,score_Myeloid_inflammation,random,-0.16543870557999377,102.0
P1,tumour_immune_contact,random,-0.10391566265060243,102.0
P1,frac_Tumour,random,0.12198795180722892,103.0
P1,frac_Immune,random,0.025602409638554223,103.0
P1,score_Estrogen_response,random,0.3140477296073778,103.0
P1,score_Proliferation,random,-0.002731306097035589,103.0
P1,score_T_cell_activity,random,-0.009195387737159746,103.0
P1,score_Myeloid_inflammation,random,-0.14874102523869914,103.0
P1,tumour_immune_contact,random,-0.09186746987951808,103.0
P1,frac_Tumour,random,0.11746987951807229,104.0
P1,frac_Immune,random,0.01957831325301205,104.0
P1,score_Estrogen_response,random,0.32766047546741994,104.0
P1,score_Proliferation,random,-0.0032539674405026803,104.0
P1,score_T_cell_activity,random,-0.0017644642161796357,104.0
P1,score_Myeloid_inflammation,random,-0.1386817110708166,104.0
P1,tumour_immune_contact,random,-0.09487951807228917,104.0
P1,frac_Tumour,random,0.09789156626506025,105.0
P1,frac_Immune,random,0.027108433734939756,105.0
P1,score_Estrogen_response,random,0.34156493863914383,105.0
P1,score_Proliferation,random,0.005551804784870856,105.0
P1,score_T_cell_activity,random,-0.009997495848790231,105.0
P1,score_Myeloid_inflammation,random,-0.14407263653618949,105.0
P1,tumour_immune_contact,random,-0.09036144578313254,105.0
P1,frac_Tumour,random,0.10993975903614457,106.0
P1,frac_Immune,random,0.009036144578313261,106.0
P1,score_Estrogen_response,random,0.3079643151250129,106.0
P1,score_Proliferation,random,-0.013802253058635078,106.0
P1,score_T_cell_activity,random,-0.0031943094246837506,106.0
P1,score_Myeloid_inflammation,random,-0.1582105538726058,106.0
P1,tumour_immune_contact,random,-0.11144578313253013,106.0
P1,frac_Tumour,random,0.12650602409638556,107.0
P1,frac_Immune,random,0.015060240963855422,107.0
P1,score_Estrogen_response,random,0.32904655113967163,107.0
P1,score_Proliferation,random,0.004442910512526343,107.0
P1,score_T_cell_activity,random,-0.0034476260253224517,107.0
P1,score_Myeloid_inflammation,random,-0.14373393961156294,107.0
P1,tumour_immune_contact,random,-0.10090361445783133,107.0
P1,frac_Tumour,random,0.15361445783132532,108.0
P1,frac_Immune,random,0.010542168674698794,108.0
P1,score_Estrogen_response,random,0.32166415039679597,108.0
P1,score_Proliferation,random,-0.010103694022960703,108.0
P1,score_T_cell_activity,random,-0.009085199456796589,108.0
P1,score_Myeloid_inflammation,random,-0.16025615709083077,108.0
P1,tumour_immune_contact,random,-0.10843373493975905,108.0
P1,frac_Tumour,random,0.14006024096385544,109.0
P1,frac_Immune,random,0.01656626506024097,109.0
P1,score_Estrogen_response,random,0.326309493742184,109.0
P1,score_Proliferation,random,0.001584104980215507,109.0
P1,score_T_cell_activity,random,-0.009657894981075004,109.0
P1,score_Myeloid_inflammation,random,-0.1508012180217572,109.0
P1,tumour_immune_contact,random,-0.09036144578313254,109.0
P1,frac_Tumour,random,0.13704819277108432,110.0
P1,frac_Immune,random,0.013554216867469888,110.0
P1,score_Estrogen_response,random,0.32612128055804424,110.0
P1,score_Proliferation,random,-0.001945477990937832,110.0
P1,score_T_cell_activity,random,-0.000906691017280142,110.0
P1,score_Myeloid_inflammation,random,-0.1474962116613753,110.0
P1,tumour_immune_contact,random,-0.08283132530120482,110.0
P1,frac_Tumour,random,0.12198795180722892,111.0
P1,frac_Immune,random,0.024096385542168676,111.0
P1,score_Estrogen_response,random,0.32149602718221415,111.0
P1,score_Proliferation,random,-0.02570438781041778,111.0
P1,score_T_cell_activity,random,-0.011520573203163931,111.0
P1,score_Myeloid_inflammation,random,-0.1597269744909466,111.0
P1,tumour_immune_contact,random,-0.09036144578313254,111.0
P1,frac_Tumour,random,0.09638554216867469,112.0
P1,frac_Immune,random,-0.004518072289156627,112.0
P1,score_Estrogen_response,random,0.3260326136481797,112.0
P1,score_Proliferation,random,-0.017188445832602497,112.0
P1,score_T_cell_activity,random,-0.0013733067614845468,112.0
P1,score_Myeloid_inflammation,random,-0.1413046346161123,112.0
P1,tumour_immune_contact,random,-0.11596385542168676,112.0
P1,frac_Tumour,random,0.10391566265060241,113.0
P1,frac_Immune,random,0.03162650602409638,113.0
P1,score_Estrogen_response,random,0.31185759646784983,113.0
P1,score_Proliferation,random,-0.018568031684682473,113.0
P1,score_T_cell_activity,random,-0.0005198579885394687,113.0
P1,score_Myeloid_inflammation,random,-0.13424391498091365,113.0
P1,tumour_immune_contact,random,-0.08132530120481929,113.0
P1,frac_Tumour,random,0.09487951807228916,114.0
P1,frac_Immune,random,0.015060240963855422,114.0
P1,score_Estrogen_response,random,0.29645986690402615,114.0
P1,score_Proliferation,random,-0.014944776580443532,114.0
P1,score_T_cell_activity,random,0.005319734841106406,114.0
P1,score_Myeloid_inflammation,random,-0.09608143019217973,114.0
