gene,mean,median,I_Q25,count
LIPA,0.11289465602907245,0.08095671036127824,0.01904544443541722,14
TMCO1,0.11288359929064817,0.08987129006144687,0.07142326919650233,14
EHF,0.11267794012023646,0.09728053771380073,0.04803409993306461,14
FDCSP,0.11250269689110855,0.013443536963087581,-0.0017761421571780203,14
EPS8L1,0.11247821572322982,0.10317101145072247,0.061209912908767775,14
CELSR1,0.1123952935322666,0.10353618467233314,0.05019684548393466,14
NAT1,0.11233835375775039,0.11286546792516525,0.05574671916107968,14
RET,0.11227063054170303,0.09578259881302134,0.0196077618266551,14
FCGBP,0.11214525431234311,0.08831133206838103,0.048945812219165885,14
PNPLA2,0.11128880198794087,0.13378923816804061,0.056642602352951786,14
BAMBI,0.11123755777785238,0.1034436539528098,0.02865304746006338,14
APLP2,0.11112911610328415,0.08875076439423757,0.07492033719641371,14
CIRBP,0.11078897645678086,0.10975427428239833,0.08803278834312113,14
LRRFIP2,0.11075399253885987,0.05438144714331222,0.02831640375053505,14
CGN,0.11071779676954344,0.1247949199686177,0.042755116089405784,14
SH3RF1,0.11053940114289229,0.10882267848519514,0.03707107945500117,14
SGK1,0.11047595296677205,0.09729245835414882,0.03621772015539117,14
IER3,0.11038836389580596,0.07139210264336929,0.0123669053576601,14
ANKRD10,0.11030770837735836,0.10708157664457632,0.029691678423169037,14
ETNK1,0.11012394934343593,0.08619424807001717,0.05249554310058263,14
PROM2,0.10993206817302063,0.11310360141457951,0.04569577195903219,14
TXNIP,0.10992070124594366,0.08893783094946521,0.06458947309391048,14
GRN,0.1098494109277119,0.08695860621110034,0.06034315538160212,14
CCDC125,0.10975073245645108,0.07628575796688554,0.05365720118107244,14
ADAM15,0.10972061523254224,0.09137216168218402,0.05955601683033861,14
TM9SF2,0.10943729502656331,0.08041891131196095,0.051700310268273736,14
PTGDS,0.1091385187473112,0.1106941128792436,0.09038451068954334,14
SRP9,0.10868933101195473,0.09851205536463914,0.07108911422060406,14
NBL1,0.10860348766476921,0.10414611635005797,0.05359974910476432,14
SMC4,0.10855842718054455,0.08671683953874473,0.05152978120168802,14
JUN,0.10849861983977735,0.10701221384454584,0.05712501761869649,14
CDK5RAP3,0.10816665022876114,0.09183138167197102,0.04799813854826092,14
C15orf48,0.10803930976743979,0.07642634162571653,0.01244871557609647,14
ZG16B,0.10802980458498856,0.07061293806301724,0.029382237503080992,14
PLTP,0.10781073521514184,0.09392512194242308,0.0390189991167898,14
BPIFB1,0.10740484714825772,0.01569327710882738,-0.0005889935015497916,14
RBP4,0.10714616561623487,0.043528131003037644,-0.0004148089172934079,14
BARX2,0.10706781076587189,0.08371355112103576,0.00740317712636851,14
IL1RN,0.1070185934601333,0.04654618374496486,0.015226161077926157,14
CAMK2N1,0.10666617059553031,0.04890961297891444,0.03984261504924979,14
JUNB,0.10633907507576128,0.10974025494650319,0.06992933832871859,14
SH3BGRL,0.10628580541884787,0.10007233008597932,0.06377539248737689,14
SPDEF,0.10625005719744471,0.09595747988130882,0.04034823949966205,14
ABCD3,0.10620587529974301,0.06474523248484018,0.04088541406547957,14
PPP1R1A,0.10619290134751536,0.009095055471580491,,13
SLITRK6,0.10604226705976429,0.07469433669668168,,13
INHBA,0.10603377665600368,0.0667372182502351,0.04021378656586451,14
SH3BGRL3,0.10582932048844859,0.07400764494447687,0.03349247913434557,14
SLC12A2,0.10579064608480349,0.08179394181946258,0.05770548090528998,14
NHP2,0.1055102635970429,0.06542011101193704,0.047186234823020465,14
FXYD5,0.10541195295446472,0.08072412756362168,0.04274925339899035,14
COL16A1,0.1053576272842774,0.07648411724063589,0.04431153013019125,14
COX6C,0.10529239418165981,0.07956258134558974,0.03547295274483943,14
CXCL9,0.10519234429626646,0.07792889239451484,0.002607370689628942,14
UQCRQ,0.10517968273012811,0.07206823710549645,0.06059585220486197,14
MICOS10,0.10494493989628871,0.0940300286490348,0.036792615327585834,14
S100A4,0.10483863393818434,0.07683858605692444,0.03214847522944368,14
STRBP,0.10470758878423485,0.06742435417959504,0.03730000294906921,14
SLC11A1,0.10447977611130212,0.032584822113901526,0.002617972823670546,14
JPT2,0.10447784506106875,0.08229423995994656,0.051547847856804066,14
NCF2,0.10409766429724412,0.05781036379267984,0.006189434220536725,14
COPA,0.10406922457941727,0.1104703577034984,0.06325020977453173,14
LMNA,0.10377094053237498,0.10912196189096476,0.0652812189166266,14
ATP6V1G1,0.1036968281367424,0.07275421237432757,0.05606984947717672,14
EDEM3,0.10367086817437074,0.08749642719712103,0.051899737164058275,14
CMTM3,0.10363474780162481,0.08602439043025238,0.028722784181609427,14
RASSF7,0.10345515392986744,0.09067418950607899,0.04522190447085184,14
SYCP2,0.1034422185000504,0.08612997501542739,0.04715788343804131,14
HIST1H1D,0.10319185376106078,0.0626444307295366,0.04028931714972278,14
STT3B,0.10318667749428109,0.10543423151048939,0.02683552763242235,14
TBL1XR1,0.10309311477394732,0.09454137826841555,0.05462566714531695,14
C1QC,0.10305961076414515,0.06667032439701828,0.04115237457082329,14
TYMP,0.10290001059967992,0.09513471592235874,0.048486580894278375,14
MYL6,0.10287639468711252,0.0945517000662219,0.06532032439886834,14
STAU2,0.1028571356149774,0.07691320953764547,0.05494672274157522,14
MAP3K1,0.102826910086095,0.08401637914374982,0.045034872712781185,14
PLIN5,0.102703057270638,0.11034092407128059,0.026643467545524505,14
STAC2,0.10265143087776948,0.04065987783035678,-0.0017227868753325025,14
MARCO,0.1026289716953901,0.07097110009231014,,13
TTC14,0.10232707914019734,0.09613046683364185,0.05039654325587264,14
HNRNPA3,0.10232317523888566,0.08909339426327353,0.062463471517031355,14
IFI44L,0.1021441777932939,0.06180766244397019,0.03500817036918428,14
CCL21,0.10199064731729582,0.07137250848531906,0.011972097859927163,14
HOOK1,0.10196057110471576,0.07525142154778486,0.03478170911305427,14
SPARCL1,0.10193586855065932,0.07671996900105632,0.05838145756209561,14
CTSS,0.10185951016657313,0.07690655914059993,0.0253426167742676,14
PAWR,0.10175159892521936,0.06609494891038653,0.04360169270231221,14
PIK3R3,0.1017010020448935,0.08351786709659725,0.056998249874052505,14
PGR,0.10158945012574873,0.09645511649165597,0.021598344910520213,14
KTN1,0.10149913026720693,0.0941502059277422,0.03746380999634491,14
NME3,0.1014536361828944,0.100979573744026,0.06476034030702252,14
CREB3L4,0.10130826132273592,0.08975130955258848,0.04685849246629302,14
SDC1,0.10123784018221241,0.07358602428681549,0.0438206105787706,14
CNN3,0.10101088734117272,0.08099898079603196,0.03969773922627861,14
CTBP2,0.10096162719930346,0.08314921894157837,0.047403392923282196,14
CD52,0.10081686206833249,0.06966917801590572,0.03510872158043135,14
CDH11,0.10079780556946868,0.0768033978301654,0.03611660235834084,14
SRGN,0.10074472924870115,0.0856966088454359,0.025457893690230375,14
DNAJC12,0.1006418410932798,0.059997598522445864,0.023842307425121615,14
BNIPL,0.10056462507070983,0.08436707090550724,0.05065231705514989,14
SYTL2,0.10050796743234865,0.07569647316838701,0.04168014116926605,14
FBLN1,0.10050569135462033,0.06746436103604922,0.043401225307014714,14
TFRC,0.1004869496592593,0.06697180768855773,0.05043899873442617,14
STC1,0.10040015008632766,0.051927239680398696,0.02681173027537637,14
ISG15,0.10018431034426649,0.05627096661835729,0.021178019009122067,14
SFRP1,0.10001526478545826,0.09007762861590746,0.011098942030396765,14
ATRNL1,0.09995215442261073,0.0903684883175538,-0.002247269402444593,14
EPRS,0.0999136156968812,0.07947695488356818,0.048064034048321554,14
IL7R,0.09986002346472685,0.0807829443603795,0.009973509918203742,14
SULF1,0.09982047362278901,0.08846834821958073,0.03556328348991854,14
IGFBP4,0.09981902843504432,0.05800200172989648,0.041138222611954475,14
LAMP1,0.09969799184921994,0.11530580754716968,0.05161601409922398,14
TPM4,0.09952804140464899,0.0860292147535501,0.05446066938839379,14
UHMK1,0.09943477746495621,0.09979280450197656,0.04970044436138704,14
OGT,0.0993356914654345,0.09235872990838767,0.06887167503789028,14
PMAIP1,0.09930388254131554,0.060129919010962915,0.013978054074601745,14
GPD1,0.09929310890100383,0.08260045947575576,0.026666892220438825,14
ALOX5,0.09928052947568608,0.06671764892631973,0.01890531246347552,14
CERS4,0.09923802649057867,0.08617463711333641,0.05344827759901248,14
SLC30A1,0.09918270228071087,0.07981002451751593,0.038425410918326665,14
NDUFA4,0.0991224839939817,0.0789953769188419,0.05679348334283238,14
MSR1,0.09911019015815016,0.052031924434201834,0.011868597777361004,14
BCAS4,0.09909103565751695,0.08679319391003933,0.04103781662719682,14
LOX,0.09902598758463169,0.07553089158725197,0.026114276981757403,14
UFC1,0.0989761689583486,0.07435713939677227,0.059086319240759855,14
CPB1,0.09888415503853593,0.022710176983573863,,13
ASH1L,0.09887087451541157,0.11194550314684602,0.05973279265209108,14
ATP6V0B,0.09874568893255002,0.08759585560485093,0.030029814944470302,14
GPR160,0.09872822359557205,0.07043267221989921,0.04110340481874499,14
CHAD,0.09856413951680067,0.03136457232130898,,13
MXRA5,0.09854931704983841,0.07105215491801462,0.04076804344730123,14
MS4A6A,0.09854183924724372,0.06739069508378445,0.03903984966716447,14
PLEKHA6,0.09849846441644064,0.08837961454933516,0.05792544432877555,14
TM4SF1,0.09832732581754823,0.09210995827837173,0.03373607902256667,14
MBOAT2,0.09819807405779694,0.07858601749065205,0.024040139285458163,14
SCGB2A1,0.0980988923584398,0.04428342030081754,0.011244504934544116,14
CBX4,0.09804839703198232,0.0845137182581196,0.05085165544269925,14
EIF4A1,0.09801236189115616,0.0818493454898625,0.04347698035216134,14
CD47,0.09787859754653219,0.07886036645646217,0.03342110432671902,14
NME2,0.09781349960942917,0.0742196246257682,0.04023510792691401,14
CD55,0.09770474290912176,0.07968396349934563,0.046476834066320964,14
PCSK6,0.09764131397831939,0.06634819155664766,0.028616553338811954,14
DEGS1,0.09748608864066498,0.08271406146832705,0.05595885306479281,14
DDX5,0.09747510349935617,0.10478789957001441,0.04843208965448292,14
ITGBL1,0.09742420738236825,0.0513281553442331,0.04038096920150068,14
DAP3,0.09741526502655244,0.07606834643718938,0.04137750324446186,14
PLA2G12A,0.09740922654126707,0.0644458328866436,0.04991475234599115,14
SREBF1,0.09731232349185918,0.06407806051938983,0.03772551885977936,14
ADAM28,0.09730061315294049,0.06278362887508394,0.021693541960559455,14
SRSF2,0.0972770860985468,0.08024037337072387,0.04618397112758852,14
FOSB,0.09710385582445916,0.06337165252427049,-0.0019089666136634495,14
ATP8B1,0.09704043192159838,0.0787173251742703,0.0403267252617832,14
VPS13B,0.09701853678011425,0.09370289866889982,0.0478694559649539,14
SEC11C,0.097018499330251,0.055556637612724266,0.019502645515993382,14
SH3D21,0.0970174745172652,0.08962468753051789,0.041002572737076595,14
SUSD3,0.0969615239302899,0.04559596175234457,0.027961373570801085,14
OSBPL8,0.09679767330947574,0.06268216721793798,0.024862734433530008,14
PFN1,0.09673336790711293,0.10424820720283703,0.031610441506742804,14
SELENOW,0.09659231283140741,0.0891284103326197,0.0698926614181518,14
GALNT6,0.09649778810427764,0.05231895754616835,0.041218974766083785,14
SSR2,0.09647487154368821,0.07965362956490185,0.05884584910338281,14
COL17A1,0.09644347524168816,0.05180212495246536,0.005101643560273247,14
UBE2D3,0.0963645430645034,0.08925501986052406,0.03385593348857105,14
EPB41L5,0.09627805603969261,0.05893220031658292,0.022192244809437798,14
TMEM63A,0.09616121250085827,0.10809386830444222,0.06573910225130473,14
CFD,0.09612530090583851,0.07404099091190194,0.04071738594168185,14
TAPBP,0.09607612192758606,0.0849466617024536,0.056118252012912484,14
ENC1,0.09596063900990855,0.05558586118690857,0.02330402943994187,14
GXYLT2,0.0958971735835481,0.09674571795431812,0.03837762666064809,14
THBS1,0.09589409645433797,0.09324625177958998,0.03986154882898928,14
STX16,0.09571709637523587,0.09186053939212802,0.036137731187103436,14
ERBIN,0.09562918323780052,0.08839165138890795,0.06127154043906347,14
CALU,0.09561673618645351,0.09837682984309956,0.049134338720357815,14
NUCB2,0.0955437643589021,0.08729859553632727,0.052659497439608086,14
SERP1,0.09539494983357334,0.07793204481651209,0.05439180883661533,14
CP,0.09517268617219875,0.052856337716447176,,13
STXBP2,0.0950120071355988,0.08595196365563817,0.04042032352724968,14
CEACAM6,0.09489896254371201,0.05363081190068325,-0.003058559346001807,14
SEMA3F,0.09489589026444814,0.09555662707632895,0.028428868794618006,14
BICDL2,0.09475987997683981,0.09481950494419997,0.07605887370919757,14
MAPKAPK2,0.09470427403604417,0.07197095405095008,0.036960498658259594,14
CSAD,0.09456248968785798,0.07236014167079971,0.048501048895057616,14
PILRB,0.09453130834316512,0.08968488293341237,0.06859366178883466,14
SENP6,0.09452156530865474,0.07136092575100096,0.047168637544733605,14
FAM120A,0.09447553394052269,0.0832537919975512,0.039019645169227096,14
HNRNPF,0.09442793716093216,0.09026831486922961,0.056770909508558925,14
FCER1G,0.0943698382897046,0.06263278355323434,0.020454262111954922,14
SGK3,0.09425108774622969,0.0741630353166722,0.031886068274735925,14
C12orf57,0.0942380500399911,0.07523304099029354,0.03477516897999348,14
DST,0.09420243984844814,0.08608054749717078,0.0390970484654609,14
NDUFB9,0.09416064961362772,0.07066292822928961,0.037371591453971155,14
IRF6,0.09409077223622878,0.08332144369455567,0.05099341158390313,14
DYNLL2,0.09404254753059936,0.06435878941006831,0.03685576586665593,14
LMAN1,0.0940007994388286,0.09437301284434255,0.0260868810510571,14
ATP6AP2,0.0939905732241698,0.06532053089193121,0.033295857783373704,14
AGRN,0.09396148073803608,0.06390151177686422,0.01848124100536719,14
ITGB2,0.09395721058521388,0.042700455816514354,0.0312612235843482,14
GRHL2,0.093877938663843,0.08060464711362876,0.04774210365291727,14
RAB13,0.09386278134751558,0.08617904836545501,0.054427729842613175,14
STK39,0.09385390900836595,0.0929774702829422,0.04273243106556405,14
TMEM106C,0.09376867022047033,0.055933271102737124,0.03167603968053583,14
KIF5B,0.09371416454009993,0.09092778644510645,0.05344780331584398,14
RERGL,0.0936723365974752,0.1070489281738108,0.0052953120567326446,14
ITPR1,0.09363130537769394,0.07905045016011464,0.03346990981945194,14
ASAH1,0.0934944713397576,0.07279560104306895,0.046545412965492625,14
ST6GALNAC5,0.09342269850036126,0.02061885915004341,0.001049465035101947,14
STAT1,0.09340965700765777,0.0534311619014275,0.03645894617406353,14
CREG1,0.0934062428938881,0.0780257122959424,0.03009250764967724,14
LGALS8,0.09339159325145131,0.10032221694319485,0.05907615684888383,14
DES,0.09323504634013485,0.013211520450084889,,13
DCAF10,0.09323158854889727,0.0807606378447969,0.034506218566925706,14
MEAF6,0.09284613939966939,0.0718715191358786,0.027698214537799783,14
PSME1,0.09269384473847819,0.07678665475148194,0.05170339563760598,14
KLF6,0.09263984896259284,0.08837304142318503,0.03188902706531222,14
RASA1,0.09250616064440395,0.06722193508901228,0.04443751521595184,14
ELOVL5,0.09234807955879117,0.08239475069725222,0.04860727549519638,14
ZNF644,0.0923262765074101,0.07234085254830153,0.040638341107770655,14
CPNE7,0.09218468842532872,0.04985331325257375,0.010158576889404268,14
MMRN1,0.09214246048581133,0.03855363298370147,0.008036888541144977,14
USP34,0.09208059000271525,0.08033326946930117,0.05550439700828765,14
OGA,0.09201816568529735,0.08945536568372614,0.052779742912579836,14
CPNE3,0.09199088772690497,0.05998649600693074,0.04218186049518188,14
UBP1,0.09197297659107471,0.07736300543361899,0.05139012630873957,14
SCGB3A1,0.09197017444448319,0.06357714182592922,,13
MCF2L,0.09195289809779235,0.05602036107493977,0.04278710480207549,14
IFITM10,0.0918983884037624,0.061105703761858574,0.010849562464132314,14
C1QB,0.09181233300571691,0.05554551709847352,0.03681790287187132,14
EGLN3,0.09179508010697424,0.047838579203343924,0.015609309437178724,14
SLC7A2,0.0915958147961174,0.060905976879802606,-0.0034027160252277765,14
H1F0,0.09157230371254134,0.07355496825496109,0.027871961391745942,14
EPS8L2,0.09156774685879297,0.0841531739566843,0.04076853362629135,14
CLK1,0.09152191980221326,0.06731743459862008,0.04726290571935575,14
HNRNPL,0.09150888068682352,0.08002066218128448,0.03635750657679439,14
TOM1L1,0.0913788265141472,0.09702491128761564,0.03205594796424113,14
MACC1,0.0913713280979213,0.035118159696188186,0.022808544490546367,14
JTB,0.09134532535202268,0.08016377271808259,0.05324990897165812,14
DCAF8,0.09133767003298547,0.07950631743689389,0.045232228550748856,14
NNMT,0.0912581368706564,0.06033460654663628,0.042687121620129345,14
KHDC4,0.09125086897677513,0.08903601692005161,0.056886047838743126,14
ICA1,0.09120209121832586,0.06582291077512518,0.03482944119081535,14
NABP1,0.0910806784709395,0.048950867132036655,0.024688484306200124,14
PLAT,0.09107397983015561,0.05842751084282652,0.028546333070844542,14
AKAP8L,0.09103235145012548,0.07899496891639105,0.045013088304145014,14
BST2,0.09099330594544096,0.07136748897800155,0.04568837719536513,14
IER2,0.09087133947152808,0.10055286864141325,0.034203436095617976,14
NDUFV2,0.09085428531341014,0.08631960207217004,0.035682001027491785,14
FLNA,0.09084433326298817,0.08502897616835678,0.04656013625801293,14
MDM2,0.09074891659855841,0.07447599014501714,0.029049372005177307,14
CALD1,0.09068389391316083,0.07528093636763326,0.04832978832483902,14
PPP2R5A,0.09066087589097964,0.07476390847288501,0.05732073273888944,14
TMEM87B,0.09065051023456268,0.0625160785607103,0.037163953097029884,14
ARID4B,0.09047613786014552,0.09621167497704025,0.06700980074752425,14
BRI3,0.0904710614406166,0.08865076440477715,0.047841912484983574,14
CSTB,0.09039551381812114,0.05915535627608422,0.018263193216426707,14
